Estado,Sumatoria,Mediana,Varianza
Healthy,3.152154998319972e-07,8.577693086058894e-10,5.2764354683197985e-06
Healthy,2.8757942111345276e-07,1.8278534298104055e-09,5.901712517757974e-06
Healthy,2.9485327899936833e-07,1.29627073527941e-09,5.82320930045087e-06
Healthy,3.2610499992800286e-07,1.1654828392376727e-09,5.6838994716894935e-06
Healthy,3.296725525349395e-07,8.856009899063834e-10,5.292877862916851e-06
Healthy,3.300853806519057e-07,9.942694145343998e-10,5.461081490708317e-06
Healthy,2.6501157042210843e-07,7.870997111181766e-10,4.617961126226659e-06
Healthy,3.5542562202511804e-06,2.8317792904725983e-09,4.761859623427911e-05
Healthy,8.371221136652342e-06,4.276603309714993e-09,0.00010330057315529492
Healthy,1.0036664942980584e-05,5.1301845926969725e-09,0.00012541095592403582
Healthy,1.154195725463746e-05,7.735519990963703e-09,0.00016445980397213758
Healthy,4.433962234977207e-07,6.148545352491513e-10,6.500085693733375e-06
Healthy,8.70228649485934e-05,3.140057902979923e-08,0.0010744830036468183
Healthy,4.452919804901228e-06,1.759781256491354e-08,0.00010905334303389567
Healthy,6.576722486536605e-06,2.2248712685488025e-08,0.0001398386067970239
Healthy,1.5726768926389725e-05,2.79234943127614e-08,0.0002632867135809742
Healthy,2.0199322908801624e-05,2.544524301703937e-08,0.00030425876247462084
Healthy,1.644890726288814e-05,3.648608391196425e-08,0.0002600793831743751
Healthy,1.1886203463625128e-05,2.2976830846568776e-08,0.00021071931847236098
Healthy,1.3416237265887198e-05,2.40163593218477e-08,0.0002246772335273415
Healthy,1.3331303114017266e-05,4.7649893226976423e-08,0.00023812567679884573
Healthy,1.2579042642451513e-05,2.201737605940486e-08,0.00020607996386928272
Healthy,1.4639536912374166e-05,2.6781878713995556e-08,0.0002362470580328184
Healthy,1.5857132563589606e-05,2.5456184284272045e-08,0.0002489142768255873
Healthy,4.7177552320519885e-05,6.648100658954928e-08,0.0007267205732523538
Healthy,5.444606171781574e-05,4.396574455423274e-08,0.0008165200907334088
Healthy,5.4940378983179636e-05,5.9583683769125955e-08,0.0008188206404465367
Healthy,4.288431416628956e-05,3.441823565485883e-08,0.0006373285200343301
Healthy,7.254155449838435e-06,5.872041853824098e-09,9.702089212135982e-05
Healthy,6.369731846855836e-06,6.048263541518246e-09,8.346569697320963e-05
Healthy,6.038467801513128e-06,5.630777749672998e-09,8.020449114385981e-05
Healthy,7.946336996202665e-06,4.520413955929705e-09,0.00010185068329869105
Healthy,6.589250655064671e-06,7.942493387749911e-09,9.016010761217182e-05
Healthy,4.202778254115262e-06,5.538375859050438e-09,5.8965159472406074e-05
Healthy,8.051491127973186e-06,5.1839363541032855e-09,0.00010275788753435258
Healthy,9.806014802335243e-07,6.779383467090702e-10,1.2719557305322892e-05
Healthy,8.696768428104815e-07,6.302601707845363e-10,1.0990027183797254e-05
Healthy,8.843553846939771e-07,4.246402936770918e-10,1.111870549425202e-05
Healthy,7.1959047731962e-07,3.4306553931170774e-10,8.848088434775605e-06
Healthy,7.090706210656993e-07,4.6227551067161765e-10,9.2652057317556e-06
Healthy,8.593458701423917e-09,1.0967667020011499e-10,2.7775462892348594e-07
Healthy,2.7787251639252333e-07,1.492337223663567e-10,3.2525571341108967e-06
Healthy,2.992436373752603e-06,2.505683926787599e-08,8.551725791985908e-05
Healthy,8.62004944425851e-08,9.330399233076535e-10,2.879153882314102e-06
Healthy,6.972834441360038e-08,8.661834668591654e-10,2.3329229498911183e-06
Healthy,9.447448134763623e-08,1.3330235211962152e-09,3.440231528669295e-06
Healthy,7.952546928844345e-08,1.0850857108657307e-09,3.0732918630283003e-06
Healthy,1.0867477159977505e-07,8.607265346133929e-10,3.1324245374561694e-06
Healthy,1.0123326480161759e-07,1.0673910706487211e-09,3.1208659224068014e-06
Healthy,1.1818286072244066e-07,1.3578021359558677e-09,3.5909224636049828e-06
Healthy,1.2481873641890201e-06,1.954853653522948e-09,1.8492384960618465e-05
Healthy,1.0607670169764425e-06,1.5583608348971977e-09,1.6250614658582965e-05
Healthy,4.034476709238482e-07,5.403798061822912e-10,7.582770098333145e-06
Healthy,7.956160096652252e-07,1.422990369428489e-09,1.1922611784429606e-05
Healthy,1.4417705434129716e-06,3.1280918647118914e-09,2.2598557582131077e-05
Healthy,1.881244747538318e-06,1.9187968636167402e-09,2.6559258816639264e-05
Healthy,2.3001589706437654e-06,4.5542872052967075e-09,3.912539959359763e-05
Healthy,2.843642500530165e-06,4.148155228690231e-09,4.417424799888698e-05
Healthy,2.992031925974776e-06,5.259245969886421e-09,4.8132292220292546e-05
Healthy,3.7490437695335874e-06,6.305316480864531e-09,5.744599467166657e-05
Healthy,1.6034772698697296e-06,3.969599788749191e-09,2.7177263662863438e-05
Healthy,1.8199821031278746e-06,4.8919005071290625e-09,3.039566546254881e-05
Healthy,1.6026629535273247e-06,5.770970448767789e-09,3.021557677350133e-05
Healthy,2.2516519499308613e-06,7.859349172627905e-09,3.6617495482182734e-05
Healthy,2.8635196417095114e-06,5.654467087550199e-09,4.3289277176745225e-05
Healthy,7.367093488707319e-06,1.681725241259014e-08,0.00010596340051127681
Healthy,3.6955422418385497e-06,2.8695103853872126e-08,6.800252083055122e-05
Healthy,3.4844627525058792e-06,4.066603103534074e-09,5.0790580036359655e-05
Healthy,9.979620604371674e-06,4.2362681108499694e-08,0.00016458501005112
Healthy,1.3759605408418292e-05,3.418990565879885e-08,0.00020875355242341132
Healthy,8.282993297621527e-06,3.07979330042441e-08,0.0001428948392159593
Healthy,8.243764110222812e-06,3.5323482385414066e-08,0.00015543694617600577
Healthy,5.865553850909768e-06,2.5832249966143266e-08,0.00010761592889303932
Healthy,5.433804908523222e-06,2.7880683767986312e-08,0.00011046016448692332
Healthy,3.724946977897186e-06,3.22889610113246e-08,0.00010825586277926268
Healthy,1.746631638563693e-05,2.444771027044788e-08,0.00025790688523359993
Healthy,1.3796451812338046e-05,1.529111963355766e-08,0.0002084524547187503
Healthy,3.098626626336349e-06,9.643173574188788e-09,5.813948958367044e-05
Healthy,2.757388485502619e-06,5.049874351356609e-09,4.3917740898684865e-05
Healthy,3.244434929083313e-06,8.963145503273063e-09,5.864353136231141e-05
Healthy,5.385836027998671e-06,1.4702408290838984e-08,9.016735162349689e-05
Healthy,2.0977536420003793e-06,6.298702243598093e-09,3.886974003531204e-05
Healthy,3.552116489584015e-06,8.847576670275842e-09,5.852732039233123e-05
Healthy,7.944462643381237e-06,2.7775350658765645e-08,0.00015082098062565815
Healthy,9.431927727281709e-06,3.638308855330297e-08,0.00017390203723744937
Healthy,7.945196730559328e-06,2.560246163395214e-08,0.0001475673427005323
Healthy,3.3293997923908146e-06,3.4055145448120224e-09,4.718039781570889e-05
Healthy,9.370225107824728e-06,3.131868878820594e-08,0.00015336947899014685
Healthy,9.338500590445582e-06,2.952472293642446e-08,0.00015165924249784256
Healthy,1.351281314827347e-05,4.2204580763272915e-08,0.00021575527724020238
Healthy,1.1917925327779413e-05,3.087498152784229e-08,0.0001935023462241048
Healthy,2.170807069862469e-08,3.4710481434609536e-11,4.317211738188234e-07
Healthy,2.4122252194964326e-08,1.7679302586098666e-11,4.034106983416046e-07
Healthy,4.6511299081399385e-05,4.3695734463649236e-08,0.0006137241310440958
Healthy,4.650867857927534e-05,3.3844129291554226e-08,0.0005690932113388401
Healthy,3.3906552701336376e-05,2.9112147611830943e-08,0.0004350404842312371
Healthy,8.615967944116101e-05,2.84439042069295e-08,0.0010099199587036956
Healthy,9.340054374175088e-05,1.9800713449781133e-08,0.001140874533360327
Healthy,9.560538392477087e-05,1.4442001177964698e-08,0.0011232211628754516
Healthy,8.723801466735214e-05,1.0665149966822574e-08,0.001031045357514529
Healthy,9.89403420246533e-05,1.1392579073153919e-08,0.0011886079672599806
Healthy,1.9606713436421324e-05,7.39692141858181e-09,0.0002461888653726253
Healthy,6.685271553792221e-05,6.251932789088959e-08,0.0009376485785137273
Healthy,5.7686928163258975e-05,5.9574179163472206e-08,0.0008470244633174599
Healthy,6.096334720354152e-05,4.240782469356507e-08,0.0008489161885925186
Healthy,8.36396867592372e-05,9.677763303962739e-09,0.001036798051598346
Healthy,7.769367976197492e-05,1.142951124558814e-08,0.0009370706978593875
Healthy,1.487772305415279e-05,3.6840216626524187e-07,0.0005039426481431977
Healthy,2.0364383579776252e-05,3.31146282559297e-07,0.0005504972230424035
Healthy,1.0543752289401835e-05,2.1919674987150266e-07,0.0003200553128566039
Healthy,8.58476409931519e-06,1.4539602889241836e-07,0.00022712271573618274
Healthy,1.0818670482576833e-05,9.827981226196976e-08,0.0002175598277937804
Healthy,3.264590944470751e-05,5.583290085421759e-07,0.000988827562697368
Healthy,6.99802531525575e-05,5.7382345216553666e-08,0.0008526433339516243
Healthy,5.6428665800636665e-05,4.485300709681772e-08,0.0007352492521683
Healthy,8.395296540680296e-05,5.267034895824571e-08,0.0011118391138933547
Healthy,0.0001022897652234811,3.440722284331743e-08,0.0012204550208122088
Healthy,7.38517763707802e-05,1.523259361315413e-08,0.0008904098472693355
Healthy,0.00011623553025198634,3.436393417652645e-08,0.0015393533897414189
Healthy,8.608833857961509e-05,1.9085859698549363e-08,0.001136080232043704
Healthy,4.277708619614316e-05,6.753186952960972e-07,0.0011011949402293178
Healthy,1.72300542230584e-05,4.348610043438758e-07,0.000657018243797333
Healthy,2.089967557431348e-05,4.7598254898835275e-07,0.0008146822425306063
Healthy,1.4431132165733972e-05,2.2327482605473587e-07,0.0004494790547911646
Healthy,1.747285042990268e-05,2.2386031930646215e-07,0.0005160267189226554
Healthy,7.272836163340105e-05,3.188123179561135e-07,0.0013231292470481696
Healthy,9.778251416865096e-07,3.189083427136151e-10,1.2507953536344943e-05
Healthy,6.596886392184347e-07,3.8891716432039696e-10,8.78568170543676e-06
Healthy,4.754233287738533e-07,2.9143363837246644e-10,6.766829723536017e-06
Healthy,6.086151235002861e-07,2.387406028740859e-10,8.3672356477067e-06
Healthy,4.970721448899627e-07,4.087680171932142e-10,7.03819376963012e-06
Healthy,4.446825415650282e-07,3.3779868453925347e-10,6.433367234253169e-06
Healthy,3.688056519421197e-07,2.1772011010202068e-10,5.259179092251176e-06
Healthy,7.293444600216852e-07,2.6485946843194455e-10,1.0067156175415542e-05
Healthy,5.360950235217762e-07,4.745831128259887e-10,8.266196242687358e-06
Healthy,9.45128924583549e-07,6.920253416013885e-10,1.4131698929081895e-05
Healthy,3.464833988588193e-07,6.494093614056872e-11,4.762819639432665e-06
Healthy,3.206541130228173e-07,1.5536145689440187e-10,4.63467436178239e-06
Healthy,2.9071483239651734e-07,1.551286353142584e-10,4.202132768517036e-06
Healthy,3.0594258796282395e-07,1.5513347393448273e-10,4.583410851337447e-06
Healthy,4.915051914944271e-07,2.959723230143163e-10,6.686617862581039e-06
Healthy,5.59909943633813e-07,2.2214572061283543e-10,7.347293433980375e-06
Healthy,4.588453990838645e-07,2.7493125210957747e-10,6.526302283153268e-06
Healthy,3.4628602903258515e-07,1.6437211671951324e-10,4.832000056306394e-06
Healthy,9.37728618040437e-05,5.5690267921514665e-08,0.0012517678568186314
Healthy,2.14718329984217e-05,5.382904808219485e-09,0.00025927678555775954
Healthy,2.8949099613046554e-05,6.678609591868022e-09,0.0003477991972129272
Healthy,7.346727566562837e-05,1.78216970397743e-08,0.0008917624230206609
Healthy,1.0359886742127924e-05,2.3445539420811197e-09,0.00013315661817422245
Healthy,0.00017896811050404897,1.5860066339326427e-07,0.0027291954145203393
Healthy,0.00011565655273421324,7.156900079738304e-08,0.0017333255580936327
Healthy,1.9344022788783224e-06,2.3059244693320187e-09,2.865048318831257e-05
Healthy,2.6461837214908292e-06,2.9624745270405113e-09,4.171943448605678e-05
Healthy,2.43635745424436e-06,4.691093341136187e-09,3.8747097947066514e-05
Healthy,2.2184935190320986e-06,2.6939682392772662e-09,3.2683278869802974e-05
Healthy,2.256447449659093e-06,2.9176404023503183e-09,3.5136200902325094e-05
Healthy,2.6194305178258956e-05,3.309260493067316e-08,0.0005219743356760009
Healthy,2.6447429256288422e-05,2.8672329288924357e-08,0.0005428664047911976
Healthy,3.060871489999327e-05,2.4796160152046865e-08,0.0006043076752532972
Healthy,3.127096001531841e-05,3.219265995824207e-08,0.0006231556313107285
Healthy,1.957809202697738e-05,2.1308084348601533e-08,0.00042234218675060833
Healthy,2.566402666891065e-05,2.2666834382678948e-08,0.0005128521536616498
Healthy,1.094788285593e-06,6.860880015882003e-10,1.430792269619176e-05
Healthy,4.6828639266267105e-07,7.077223712887472e-10,9.310533755115209e-06
Healthy,5.763990501609052e-07,1.033866433752954e-09,9.829186954902377e-06
Healthy,2.6194871444684853e-05,7.148684825689915e-08,0.00041974961986397105
Healthy,4.481085112301809e-05,5.972362637995977e-08,0.000679055803270213
Healthy,4.3464292475078914e-05,5.6869692949190355e-08,0.0006989079476791343
Healthy,3.368363963449055e-05,1.5069859632449206e-07,0.0006669929391015884
Healthy,0.00010230719805649114,1.3606626920003693e-07,0.001702237966616966
Healthy,6.913718457144064e-06,2.5587119183128345e-08,0.00010541125624295871
Healthy,1.5424136905668673e-05,1.3664282524256783e-08,0.00020258098349856585
Healthy,1.4482663520668201e-05,1.696239218658091e-08,0.00019103515447260364
Healthy,8.579411030233402e-07,2.1463443508701547e-09,1.1567588000917218e-05
Healthy,1.5754063830853677e-06,4.095049732538327e-09,2.3705849159681784e-05
Healthy,1.6168989900862333e-06,4.218690011587758e-09,2.466765579431121e-05
Healthy,2.3926288248175597e-05,3.000355915128295e-08,0.0003740676655739579
Healthy,3.786305636102585e-05,4.8411667635220586e-08,0.0006623170120802162
Healthy,2.8249270811280857e-05,3.305799071030642e-08,0.0005046683784470494
Healthy,4.294750667154218e-05,2.0262143693225494e-08,0.0005638764953580254
Healthy,6.93509561540074e-05,4.5669713495818805e-08,0.0010379953391289661
Healthy,8.44683621954978e-05,3.6314475614295775e-08,0.00115843071952306
Healthy,2.9352150025557955e-05,4.614526429402813e-08,0.0004226913637415236
Healthy,4.9702569408567e-05,4.557115023760091e-08,0.0006890823592371053
Healthy,3.357374136818999e-05,1.9792965665987982e-08,0.0005179887814056892
Healthy,4.76982604789082e-05,1.989944857382419e-08,0.0006636723530464359
Healthy,0.0001526995395014115,3.834215516816463e-07,0.002434850150449581
Healthy,0.00022107002928456473,2.733646107721278e-07,0.0033105600236817655
Healthy,0.00015997457784324088,1.67817100447123e-07,0.0025886403443548893
Healthy,0.00020591240945643365,1.939075156130578e-07,0.0030878108113895695
Healthy,1.366173950694333e-05,1.9216942304924927e-08,0.00022735543317353062
Healthy,2.032440324710476e-05,3.067375781422311e-08,0.00034689158917826363
Healthy,2.1059186146376663e-05,1.651063826070726e-08,0.0003875243923928275
Healthy,1.985259342702372e-05,2.84189560782024e-08,0.00033861246548987637
Healthy,1.2994971554606007e-05,1.6368567556899662e-08,0.00021817639712103364
Healthy,1.515206079405324e-05,4.290688175126083e-08,0.00031574953557060034
Healthy,1.8320794608180416e-05,9.958239433596653e-09,0.00035545032441655606
Healthy,1.8782559903076526e-05,2.0638873067716135e-08,0.0003639436530203671
Healthy,4.623717201129872e-05,9.37772048634953e-07,0.0014160137707585274
Healthy,4.4631307921516986e-05,5.126709082764049e-07,0.001035797598684588
Healthy,5.8564186663300306e-05,5.593806659390544e-07,0.0012992447790633873
Healthy,5.572979389402921e-05,5.482831343458522e-07,0.0012293160292890471
Healthy,3.160598341400319e-05,9.121642731252105e-08,0.0005114778414706132
Healthy,4.5059906339303924e-05,6.995063613060415e-08,0.0007008493564906111
Healthy,4.904854384614307e-05,4.297274954958732e-08,0.0007419753585483737
Healthy,6.204899031031966e-05,9.645454198102259e-08,0.00094036166757131
Healthy,0.0002488948160388358,4.5044302360629873e-07,0.0038942937936871174
Healthy,0.0004838095717731715,3.3571564942490744e-07,0.007003842619567978
Healthy,0.0003696412943957363,3.6813247236027453e-07,0.005449406285155752
Healthy,0.0005025690851107431,6.524619296198576e-07,0.007686656791280029
Healthy,4.420391441076292e-06,2.4090961224274245e-08,8.476662789211548e-05
Healthy,4.915569250667992e-06,1.596064598318839e-08,9.149827735215689e-05
Healthy,5.177146351227835e-06,1.5940864722131494e-08,0.00010001216934630174
Healthy,7.235260728851129e-06,3.1988010992487e-08,0.00012995771558309128
Healthy,0.00048254446936560455,7.595135104358355e-07,0.009325590210822129
Healthy,0.0006422726997675971,6.066832659187913e-07,0.012658267225956853
Healthy,0.0006560538391967513,8.078986455797114e-07,0.0132089180623562
Healthy,0.00070870165812256,1.6364253366860138e-06,0.014001398271236093
Healthy,7.451538283990744e-05,1.4933815199813667e-07,0.0016691520948550148
Healthy,0.00010281247453657543,1.5952333162597257e-07,0.0024983400041213226
Healthy,0.00012588596648545016,1.6669665604846603e-07,0.002780439593072109
Healthy,0.0001331131557415706,3.624725375134234e-07,0.0032762480270825548
Healthy,1.1296019178207167e-06,5.446590957136533e-08,7.080638346344578e-05
Healthy,9.321235504545604e-07,3.0387669026252434e-08,4.7906504524572895e-05
Healthy,9.915671282600676e-07,1.7697268272182698e-08,3.435538624343047e-05
Healthy,1.2413190623824214e-06,3.80819302651943e-08,6.106032892319833e-05
Healthy,0.00010453056559545557,8.41649793903551e-08,0.0014026688773149418
Healthy,9.207173644655789e-05,1.4158515986499968e-07,0.0013708365511026115
Healthy,0.00012041548776665282,1.0661359254947601e-07,0.0016370293200184784
Healthy,0.0006198507099540457,5.919676885412817e-07,0.008465073970917718
Healthy,0.0007180350189414063,7.307607675347979e-07,0.009938996363649236
Healthy,0.0005586252104196941,5.876285651919485e-07,0.007948029799635456
Healthy,7.460019652093755e-06,3.5638139592408384e-08,0.00013881104560489453
Healthy,8.51761282288957e-06,3.5144666325412225e-08,0.00016666379836124804
Healthy,8.115097792110123e-06,4.030639798382609e-08,0.00014337079847693171
Healthy,0.001103540834286352,1.6710653885863744e-06,0.017715604368193704
Healthy,0.0008554719698765117,1.4804017211021823e-06,0.016776993686386108
Healthy,0.0009930099612844893,1.2501774201067727e-06,0.01737975742501645
Healthy,0.00022281623376988564,4.0063844551857405e-07,0.004301756475110824
Healthy,0.00020111371259260897,3.4971869934306007e-07,0.003980005889440052
Healthy,1.192277667141858e-06,1.0671553602650602e-09,1.6383109678450257e-05
Healthy,9.96241725250792e-07,5.686545068955844e-10,1.2929127736873753e-05
Healthy,1.409531156132003e-06,1.3007795209589522e-09,1.9274217361832904e-05
Healthy,1.1472635712736695e-06,1.2811724117382103e-09,1.6873949616411024e-05
Healthy,8.456887683804296e-07,9.369414751580803e-10,1.1768674672626395e-05
Healthy,7.336657671236813e-06,1.2111742969950367e-08,0.00011597234675639749
Healthy,4.730348191977391e-06,7.698290305269978e-09,8.060762646438806e-05
Healthy,7.46725646855571e-06,1.9288492188243267e-08,0.00013029657138123314
Healthy,6.687846395516358e-06,1.8100767102594685e-08,0.00012918807406688863
Healthy,5.098114548050036e-06,1.6840871082334478e-08,9.600625390453229e-05
Healthy,2.444217074748696e-05,1.6874163764535464e-08,0.0003289201490870571
Healthy,2.2434420182543272e-05,1.7503633332186057e-08,0.0003194997301676606
Healthy,2.3078946875165347e-05,1.6898368622927635e-08,0.000298917368491206
Healthy,9.012429894367164e-05,4.373293995149148e-08,0.001166230949651087
Healthy,7.266985585593718e-05,4.229076002851015e-08,0.0009696956328016126
Healthy,6.904011343229019e-05,4.142016459128497e-08,0.0009873334631041717
Healthy,4.63820185596629e-05,1.8005826030314327e-08,0.0006643807032358596
Healthy,4.2080930893767666e-05,1.7665326922872487e-08,0.0005727870152983503
Healthy,0.00014563454204328827,7.73300586518931e-08,0.001928757266217428
Healthy,0.00010672589571875065,2.0646094749453873e-08,0.001432779612176518
Healthy,0.00014318088523546406,2.2803695672898917e-08,0.0018744431128087144
Healthy,0.00012453537447449034,2.6199845023119685e-08,0.001611396095468297
Healthy,0.00010788792420786544,2.153423362337366e-08,0.0013980362558543757
Healthy,0.00026125233822356044,1.7913974565567672e-06,0.007624911883094123
Healthy,0.00021406924079556442,1.0166095749153615e-06,0.005713032443256124
Healthy,0.00045996962618434647,2.111238983607871e-06,0.010146800745433133
Healthy,0.00027554580935861033,1.7931103619385625e-06,0.00916978993420899
Healthy,0.00030029688546860477,1.5016776952971098e-06,0.007232612504344246
Healthy,6.325823461921762e-06,6.1310693625475914e-09,7.99829246652089e-05
Healthy,8.7807331586796e-06,4.631454728418421e-09,0.00010609498069446203
Healthy,7.92605566139092e-06,3.0687425539457833e-09,9.709104075807944e-05
Healthy,9.833964076666452e-06,4.029879166339405e-09,0.00011485005398934982
Healthy,8.925552956847977e-06,4.605581244152046e-09,0.00010722432535143597
Healthy,9.534204484329635e-06,3.0713669541047644e-09,0.00011377942926352892
Healthy,1.610445385318892e-05,5.5283620447364016e-08,0.00024096090213321454
Healthy,1.5145544669754287e-05,3.648683325405331e-08,0.00021523347403632276
Healthy,1.2323439266386547e-05,2.3734353364945693e-08,0.0001709481643244125
Healthy,1.6184781869555305e-05,3.7177809043651915e-08,0.00023306526338682577
Healthy,1.5200303231084646e-05,4.9148112907694324e-08,0.00022740957171087802
Healthy,1.5523927719240537e-05,2.673663964953501e-08,0.00021475315039269687
Healthy,2.7837919112951103e-05,1.2164019867507247e-08,0.0003685646671251035
Healthy,2.6293479542494998e-05,6.943144707946694e-09,0.0003384715092015031
Healthy,2.1894584063193664e-05,5.458710910507271e-09,0.0003013741506699775
Healthy,2.5237398076464396e-05,5.86635658873659e-09,0.00032976211014073214
Healthy,2.7323840738498303e-05,1.0012401274435635e-08,0.0003833114603857936
Healthy,3.2738506393460134e-05,1.310419289092386e-08,0.0004238400280834487
Healthy,3.606477991878174e-05,3.0073472958100226e-07,0.0008735033099025693
Healthy,2.997449008637311e-05,1.741127590611074e-07,0.0007035029479458049
Healthy,2.358055340229842e-05,1.130923808369295e-07,0.0005299984908529521
Healthy,2.8872446016939762e-05,1.634135400263458e-07,0.0006459271398072705
Healthy,2.7956069848169984e-05,2.177909763701647e-07,0.0007457374598271583
Healthy,2.3873095865607875e-05,1.3760878996651767e-07,0.0006355600496398162
Healthy,5.588996379138562e-06,3.785085749871429e-09,7.639011144738556e-05
Healthy,6.03168737895474e-06,2.8260413978655017e-09,7.492188889905822e-05
Healthy,4.93156249780955e-06,2.1095809531182504e-09,6.249503965199826e-05
Healthy,4.856221567542538e-06,1.758801480013097e-09,6.37410165780108e-05
Healthy,4.676966270984729e-06,3.096707351229277e-09,6.371672129098511e-05
Healthy,7.079389535874493e-06,4.831945473797649e-09,9.434320234590213e-05
Healthy,1.2542261742074827e-05,2.392795944463807e-09,0.00015071697110803344
Healthy,1.2032160414815397e-05,1.4983535368343303e-09,0.00014182076390920618
Healthy,9.258339477847617e-06,1.3865865699662048e-09,0.00011284406175874752
Healthy,1.0473764352459403e-05,1.7685552711682451e-09,0.00013011892343514923
Healthy,1.161938760624141e-05,1.790195577834173e-09,0.00014320667600271328
Healthy,8.906213143885622e-06,1.6391057209687638e-09,0.00011258472274568347
Healthy,3.219284527914276e-07,1.3196615713224548e-10,4.177905928563737e-06
Healthy,9.084785227145127e-08,1.762863487635512e-10,1.4024371765682984e-06
Healthy,5.7809575915939666e-08,1.173948452674075e-10,9.654400084143649e-07
Healthy,8.664909111056793e-08,2.1195710356727454e-10,1.3515017931295284e-06
Healthy,8.580435813154969e-08,1.5729411547699976e-10,1.3670484327579991e-06
Healthy,4.482472683141221e-08,3.7583757407481136e-11,6.549262056679154e-07
Healthy,8.33943337783331e-08,1.589077551570474e-10,1.2861204549169122e-06
Healthy,6.294968944086081e-08,1.3705973289394072e-10,1.1583086657637376e-06
Healthy,4.892873423806442e-08,1.5380102163167104e-10,9.58698071034113e-07
Healthy,9.586857638730774e-08,2.0759664151201602e-10,1.6379903137305845e-06
Healthy,5.9121987176557656e-08,1.493955975862802e-10,1.0434962338558262e-06
Healthy,7.17585682216428e-08,1.640764366354797e-10,1.2662338104148334e-06
Healthy,1.0925800615689601e-07,9.183380228428204e-11,1.5617933810077635e-06
Healthy,2.5418968751290604e-07,2.471540848109792e-10,3.5183909599033297e-06
Healthy,8.435578311096802e-08,1.0365321474478558e-10,1.3693116019157997e-06
Healthy,2.2204237517661437e-07,1.8577751745655692e-10,3.0836870836498463e-06
Healthy,1.4968796737228937e-07,1.5392125241405009e-10,2.0585829424038545e-06
Healthy,1.014626505282572e-06,4.766124037421591e-10,1.6204662461665808e-05
Healthy,9.857791520396493e-07,4.3335829698355346e-10,1.6518922382464817e-05
Healthy,9.667902777340635e-07,4.0548599110840526e-10,1.6760676070023642e-05
Healthy,1.1919612424015012e-06,7.90183723541787e-10,2.1711724637103712e-05
Healthy,1.0998431057328138e-06,5.531494946927132e-10,1.830396385848169e-05
Healthy,1.3012570744172788e-06,5.631856294296371e-10,2.0162217839244176e-05
Healthy,1.154124566230203e-06,8.654901798779376e-10,2.0702369500163566e-05
Healthy,1.2996938527827763e-06,1.5555432143855644e-09,2.4250238683903205e-05
Healthy,1.3966549699242583e-06,1.1594711695079311e-09,2.3948016939651947e-05
Healthy,1.1684727509772583e-06,1.3660516213361248e-09,2.191496144868034e-05
Healthy,1.1785014098086045e-06,8.933968025860649e-10,1.9945309533431174e-05
Healthy,2.390478521248536e-06,1.9233690829817592e-09,3.2856902770888134e-05
Healthy,3.102176070869814e-06,1.6460236526564026e-09,4.2743759699400604e-05
Healthy,2.683957670629719e-06,1.4266589688052301e-09,3.723315836640011e-05
Healthy,3.877303558662877e-06,1.8081782097760391e-09,4.973715460218243e-05
Healthy,3.067686391946684e-06,1.65217989479556e-09,4.312222894784239e-05
Healthy,3.3817801175855866e-06,2.114742603275901e-09,4.709475560936246e-05
Healthy,2.4380841141783942e-06,1.878469399276677e-09,3.711007071284218e-05
Healthy,2.3318767261156443e-06,1.3694951713719943e-09,3.3769391750145434e-05
Healthy,2.2966865645227798e-06,1.394846062690954e-09,3.4526642196943e-05
Healthy,2.3643588530703845e-06,1.3607203644236405e-09,3.443953796826256e-05
Healthy,1.660719573050704e-06,1.4763126263631327e-09,2.6464757866925597e-05
Healthy,2.0993383348895607e-06,1.3747681234332788e-09,3.112711407593462e-05
Healthy,2.5704693900978267e-06,1.7083566989833978e-09,3.636638035730023e-05
Healthy,3.3703929738788816e-06,2.2558379574003437e-09,4.62061525647058e-05
Healthy,3.6540805256530034e-06,3.141872334504075e-09,5.702397227354333e-05
Healthy,3.5436319390963273e-06,4.035348758722379e-09,6.23048257923927e-05
Healthy,3.009235344665231e-06,4.409378326220242e-09,5.2204597235327535e-05
Healthy,4.093706965552486e-06,4.614905846762861e-09,6.303686838398733e-05
Healthy,3.1208970039582207e-06,3.3663664651477987e-09,5.369170794551349e-05
Healthy,4.017978094438618e-06,4.115878538065662e-09,6.861561997091351e-05
Healthy,3.7428836014626078e-06,4.228622060153509e-09,6.208094610729899e-05
Healthy,4.387846986455104e-06,3.831295259519694e-09,6.520728988315284e-05
Healthy,3.7832366564188184e-06,3.7236737189460237e-09,6.114644885807534e-05
Healthy,3.790269537660221e-06,5.095604087809739e-09,6.185409444434732e-05
Healthy,1.2818768560348745e-06,2.0215232081707054e-10,1.5319393627055718e-05
Healthy,1.3018493765609073e-06,2.224739438123623e-10,1.6685908072177264e-05
Healthy,1.6683062343979172e-06,6.477046827490599e-10,2.1865483282066775e-05
Healthy,1.3063283631698496e-06,3.7741355384702165e-10,1.6078843477215408e-05
Healthy,1.5413022601590545e-06,2.6994934303731486e-10,1.921421177669421e-05
Healthy,1.527371125322567e-06,3.069962877535389e-10,1.8634953188536102e-05
Healthy,1.6945287574177243e-06,3.826135753198275e-10,2.0703721573948817e-05
Healthy,1.5874420188232156e-06,3.451258544722612e-10,1.957347333071016e-05
Healthy,1.9062757864755494e-06,1.0492623098667273e-09,2.4403092007333305e-05
